Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
1997-11-18,1.3333193063735962,,1.5448554826807805,,1.3301140773367501,,1.3980621342701685,,505088135,
1997-11-19,1.2980635166168213,,1.3711398083363011,,1.2820373704736752,,1.3012687458454506,,114685459,
1997-11-20,1.4269076585769653,,1.4281898862530555,,1.2884477678915478,,1.2916529969683312,,151462294,
1997-11-21,1.3762669563293457,,1.4487025605138053,,1.365369819956922,,1.4422921030260798,,108745802,
1997-11-24,1.3999853134155273,,1.4333182808723979,,1.349344845494037,,1.362164888691885,,69322517,
1997-11-25,1.401267409324646,,1.4615228796783168,,1.3589604058944897,,1.4102416427864033,,65174530,
1997-11-26,1.358960509300232,,1.4070365207082296,,1.3531907271393784,,1.4051135191220212,,40999927,
1997-11-27,1.3179349899291992,,1.3922935205998246,,1.3140889863655794,,1.3531908647815485,,50285630,
1997-11-28,1.3737033605575562,,1.3781908171119073,,1.2961403963806424,,1.3063959823044724,,30392831,
1997-12-01,1.3256268501281738,,1.3653701811311256,,1.3204993962290899,,1.3589605965252376,,20565499,
1997-12-02,1.3249856233596802,,1.3621644858890114,,1.314088487829835,,1.3365243099000395,,15808458,
1997-12-03,1.3294734954833984,,1.3454987672315717,,1.307678344616673,,1.3172940324120612,,14821972,
1997-12-04,1.3724215030670166,,1.3942165603914602,,1.3179350258593998,,1.3237039341868162,,34556930,
1997-12-05,1.3583186864852905,,1.4454973323008438,,1.352549780055566,,1.3813951867815213,,54759075,
1997-12-08,1.3628063201904297,,1.3878058249428782,,1.3557551852993754,,1.3589604144616876,,20925458,
1997-12-09,1.3724215030670166,,1.384600870993244,,1.3576783594374873,,1.3813956411938384,,12566854,
1997-12-10,1.412164568901062,,1.4294721651794393,,1.3788317012416413,,1.3813953792835834,,30200250,
1997-12-11,1.4006259441375732,,1.4115238591787926,,1.3788316688594597,,1.403831173253997,,14796450,
1997-12-12,1.3974218368530273,,1.4358829437502234,,1.394216606946594,,1.410241979076406,,29510444,
1997-12-15,1.486523151397705,,1.4999839670332837,,1.39742149395856,,1.417292767834029,,75085259,
1997-12-16,1.5313940048217773,,1.5692144275789417,,1.487163900912442,,1.4935743594668145,,87269443,
1997-12-17,1.4660102128982544,,1.5307530374614071,,1.462164210342809,,1.5128047664019602,,66777293,
1997-12-18,1.4781897068023682,,1.5051122129254524,,1.4422922869611752,,1.4499849729728542,,38905549,
1997-12-19,1.5147278308868408,,1.5384450095938726,,1.4679332754304735,,1.4743437334416076,,42095993,
1997-12-22,1.6057521104812622,,1.6147262448270532,,1.5288298344894458,,1.5461374267571857,,60798520,
1997-12-23,1.6416490077972412,,1.6660077372855329,,1.5769060842376128,,1.6140858267490936,,57999878,
1997-12-24,1.6204954385757446,,1.6666493176805413,,1.6172902095574322,,1.6410082629361802,,40110546,
1997-12-25,1.621137022972107,,1.6474187547936683,,1.6025471995956428,,1.61600888965817,,30857780,
1997-12-26,1.6384447813034058,,1.6762644281342682,,1.6089578174708208,,1.6442136889160397,,31688639,
1997-12-29,1.5961369276046753,,1.6589567623783983,,1.5935732493497505,,1.6512649502113788,,31138183,
1997-12-30,1.576906442642212,,1.6153676441233231,,1.5737012129517356,,1.576906442642212,,21151332,
1997-12-31,1.653828501701355,,1.6589566352203815,,1.5775477585440185,,1.5775477585440185,,31197176,
1998-01-01,1.653828501701355,,1.6589566352203815,,1.5775477585440185,,1.5775477585440185,,0,
1998-01-02,1.653828501701355,,1.6589566352203815,,1.5775477585440185,,1.5775477585440185,,0,
1998-01-05,1.7871607542037964,,1.8108781262597384,,1.6544698762724503,,1.6730589210061697,,55419912,
1998-01-06,1.74421226978302,,1.7820326891800413,,1.7179304415380663,,1.7628020926276622,,53760699,
1998-01-07,1.8301087617874146,,1.8897234609706224,,1.7051106503787414,,1.7435716525853833,,50708702,
1998-01-08,1.8211348056793213,,1.8910059733958848,,1.7986991702466575,,1.8140837670052419,,46211222,
1998-01-09,1.7993404865264893,,1.8563907345640385,,1.748700114488458,,1.7948531263205265,,34847812,
1998-01-12,1.7551095485687256,,1.8269034147258691,,1.7512635457712904,,1.7948528731458087,,27073910,
1998-01-13,1.6371623277664185,,1.724340984612318,,1.579470729612961,,1.724340984612318,,65489510,
1998-01-14,1.6794695854187012,,1.723058915392667,,1.6345979305182223,,1.6410083890474902,,38256246,
1998-01-15,1.6602389812469482,,1.7102387695699033,,1.6345979246245261,,1.6987001774794839,,22675061,
1998-01-16,1.676905870437622,,1.7063919577780404,,1.639726222408431,,1.661521275617167,,18190704,
1998-01-19,1.6871615648269653,,1.729469545832614,,1.6538286930957442,,1.6672903852545409,,15491558,
1998-01-20,1.6224182844161987,,1.7019051189329273,,1.6025470130756778,,1.6890849814907556,,16225464,
1998-01-21,1.5608808994293213,,1.6512647850539541,,1.5454963048812231,,1.6262652804958317,,16673894,
1998-01-22,1.6313934326171875,,1.6538284820321019,,1.5576756881680958,,1.5608809173422769,,16417487,
1998-01-23,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,11364642,
1998-01-26,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-01-27,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-01-28,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-01-29,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-01-30,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-02-02,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-02-03,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-02-04,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-02-05,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-02-06,1.6320340633392334,,1.647418656715671,,1.608957561975631,,1.6345977411424975,,0,
1998-02-09,1.623700499534607,,1.6974175525419641,,1.611521135837022,,1.6910078725709052,,13677430,
1998-02-10,1.5692144632339478,,1.6153674725376028,,1.5640862323193137,,1.6121622431875888,,11682204,
1998-02-11,1.5685737133026123,,1.5993421275054318,,1.5512661159062306,,1.5570350235125212,,10258187,
1998-02-12,1.576906442642212,,1.5929318136922912,,1.5435735697957476,,1.5737012129517356,,10509698,
1998-02-13,1.6057521104812622,,1.6333161616949778,,1.5660086964727942,,1.5660086964727942,,10420198,
1998-02-16,1.6025471687316895,,1.6589565369233208,,1.6025471687316895,,1.6089576267764576,,16777077,
1998-02-17,1.5794706344604492,,1.6089575942012286,,1.5672912697333659,,1.6089575942012286,,9355491,
1998-02-18,1.5499839782714844,,1.5769063908527992,,1.5448557469805488,,1.5724198079656695,,11684429,
1998-02-19,1.5839569568634033,,1.588444412438478,,1.544855096459834,,1.544855096459834,,6335807,
1998-02-20,1.5698548555374146,,1.610880501074194,,1.56408594906358,,1.5839572207667092,,7263783,
1998-02-23,1.5365217924118042,,1.5640858445404489,,1.5128046170361524,,1.5640858445404489,,12561780,
1998-02-24,1.4929327964782715,,1.5416503570352864,,1.4878046628960409,,1.5365221262777813,,10166143,
1998-02-25,1.4551130533218384,,1.5076765126609597,,1.44934327217685,,1.4935741472023631,,12177850,
1998-02-26,1.556394338607788,,1.5704967065303004,,1.4551133075540859,,1.5371637397199929,,20846424,
1998-02-27,1.48972749710083,,1.5685735675565038,,1.4807533609296384,,1.5403680567797517,,9362040,
1998-03-02,1.3987030982971191,,1.4563947994282962,,1.3910111889188805,,1.4134470178273224,,20082709,
1998-03-03,1.4493433237075806,,1.452548552643205,,1.371780359515215,,1.3781908173864639,,10930812,
1998-03-04,1.4403691291809082,,1.528830004187417,,1.4294719926015238,,1.4858814541380096,,8718575,
1998-03-05,1.414728045463562,,1.460241244010956,,1.410882140247276,,1.4307541891396849,,6998004,
1998-03-06,1.415369987487793,,1.4294723564615526,,1.3942164826147965,,1.4102418533155168,,5225499,
1998-03-09,1.3974218368530273,,1.4230620241244905,,1.383318689219309,,1.4166524388892725,,5167434,
1998-03-10,1.3935747146606445,,1.4166520922493473,,1.3461394809438705,,1.3974214949186279,,10573218,
1998-03-11,1.406395435333252,,1.4480617561402607,,1.3813951569727618,,1.3910108430003874,,12279508,
1998-03-12,1.4217796325683594,,1.4358827785797843,,1.3813955284181225,,1.388446664135061,,9738468,
1998-03-13,1.4608821868896484,,1.4711386486219487,,1.4102417209293563,,1.4108823975272478,,13171356,
1998-03-16,1.497420310974121,,1.5128049056637145,,1.4621643449428297,,1.4717792550412843,,18579174,
1998-03-17,1.486523151397705,,1.525624925415411,,1.4788303682891877,,1.4942150599287887,,13126530,
1998-03-18,1.4615230560302734,,1.5063946174544878,,1.4615230560302734,,1.4967789288679116,,9888321,
1998-03-19,1.4480620622634888,,1.474343893468922,,1.4422923773364709,,1.4583176495263088,,5971804,
1998-03-20,1.4801130294799805,,1.4871641658800432,,1.432677687841918,,1.4602417510892136,,13446800,
1998-03-23,1.5640859603881836,,1.6160087427606513,,1.4999838139146024,,1.5057534978322904,,70055966,
1998-03-24,1.6313934326171875,,1.6320342063612618,,1.5576756881680958,,1.5640861465164582,,50268691,
1998-03-25,1.6307519674301147,,1.7179306295131358,,1.6025473290994794,,1.6660079354001445,,90820940,
1998-03-26,1.7493407726287842,,1.7628024651509813,,1.6506242854736615,,1.658956871992057,,104660610,
1998-03-27,1.8461341857910156,,1.8704929184229269,,1.7307507870321674,,1.7628023033862634,,97151343,
1998-03-30,1.8352367877960205,,1.8916470258195681,,1.807672831145107,,1.8525442845288749,,90243766,
1998-03-31,1.7845962047576904,,1.8333136597661692,,1.762801932304901,,1.8333136597661692,,54727729,
1998-04-01,1.8236989974975586,,1.8640830922575853,,1.762801982647336,,1.775622120415036,,42716098,
1998-04-02,1.7916476726531982,,1.846134041214721,,1.788442443528577,,1.8301086729937803,,37754852,
1998-04-03,1.8121602535247803,,1.8275448467636284,,1.7692117026728642,,1.7692117026728642,,29141520,
1998-04-06,1.9935688972473145,,1.9935688972473142,,1.7762630358135427,,1.7948528589816857,,68165665,
1998-04-07,2.00767183303833,,2.0640811177751925,,1.9756210898230275,,2.0512611703201196,,56969532,
1998-04-08,1.9974149465560913,,2.0307478134998345,,1.9749791200980877,,1.9935689436993913,,28936361,
1998-04-09,1.986518144607544,,2.019210439292079,,1.9435695809361158,,1.9974153818184723,,31609884,
1998-04-10,2.0365169048309326,,2.089721925058655,,1.9743385249609926,,1.9820305313702038,,36376755,
1998-04-13,1.9852359294891357,,2.0576715549471687,,1.969210558465413,,2.0288252651826273,,30728336,
1998-04-14,1.9871580600738525,,2.030747378789137,,1.9615177873838014,,1.974337923728827,,19988453,
1998-04-15,2.008953094482422,,2.0288244611625927,,1.9679274534839972,,1.98715804657187,,16862393,
