Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
1990-01-02,0.2609493136405945,,0.262700529222768,,0.2451874848508065,,0.24693870043297997,,183198400,
1990-01-03,0.2627003788948059,,0.26620362645597506,,0.2627003788948059,,0.26620362645597506,,207995200,
1990-01-04,0.2635767161846161,,0.27145721457570693,,0.2609490883696483,,0.2679547864349202,,221513600,
1990-01-05,0.2644525468349457,,0.2679550011653662,,0.25919805862929074,,0.2644525468349457,,123312000,
1990-01-08,0.2662036716938019,,0.2662036716938019,,0.2591979703991053,,0.2627004235373016,,101572800,
1990-01-09,0.2635767161846161,,0.2662035489816464,,0.2591978509163745,,0.2662035489816464,,86139200,
1990-01-10,0.25219306349754333,,0.26357681259411636,,0.2504410303854841,,0.26357681259411636,,199718400,
1990-01-11,0.2416849434375763,,0.25394431327387523,,0.2416849434375763,,0.25394431327387523,,211052800,
1990-01-12,0.2416849434375763,,0.24343618177322343,,0.23643048017808138,,0.23993372848482145,,171897600,
1990-01-15,0.23993369936943054,,0.25044103457670375,,0.23993369936943054,,0.24168491410967957,,161739200,
1990-01-16,0.24431177973747253,,0.2451873989131068,,0.2294255756478068,,0.2346792439358276,,214244800,
1990-01-17,0.23292802274227142,,0.24343617743871215,,0.23117680782069788,,0.24343617743871215,,197299200,
1990-01-18,0.22679868340492249,,0.2346791838182109,,0.2259222694354534,,0.23117675477867372,,273291200,
1990-01-19,0.23993369936943054,,0.24168491410967957,,0.23467921336466285,,0.23643045148780137,,265137600,
1990-01-22,0.23292802274227142,,0.24168493913424674,,0.23292802274227142,,0.2381816908898839,,145611200,
1990-01-23,0.23643054068088531,,0.23993378988411027,,0.23117687109530935,,0.23643054068088531,,140873600,
1990-01-24,0.23818176984786987,,0.2399338037514638,,0.22592239616583568,,0.2276744300694296,,169792000,
1990-01-25,0.23905810713768005,,0.24343617955399394,,0.23818169295950803,,0.23993372629752124,,111540800,
1990-01-26,0.22942548990249634,,0.23818160823765672,,0.22592224287380738,,0.23818160823765672,,181249600,
1990-01-29,0.23292802274227142,,0.23467923766384494,,0.22504672550252877,,0.23117680782069788,,119929600,
1990-01-30,0.23818176984786987,,0.24168501925357064,,0.2311768844565429,,0.23292809995864974,,116446400,
1990-01-31,0.23818176984786987,,0.2434362581385771,,0.2311768844565429,,0.24168501925357064,,143942400,
