Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2000-12-12,2.1646463871002197,,2.6160586697685084,,1.7345606489491365,,1.7629960416387438,,312239736,
2000-12-13,2.0260238647460938,,2.111330223723876,,2.0224695249281996,,2.0651226196729247,,96102062,
2000-12-14,1.9833711385726929,,2.0260242412436753,,1.954935736792038,,2.0189153907985116,,47045768,
2000-12-15,1.9655985832214355,,2.0082516747391015,,1.9620440741841372,,1.98337061994297,,16202286,
2000-12-18,1.898064374923706,,1.969152858464989,,1.8767378298613213,,1.965598519032082,,23154927,
2000-12-19,1.9016185998916626,,1.937162839522774,,1.890955412746481,,1.8980642606727032,,11773917,
2000-12-20,1.8802920579910278,,1.905173110501809,,1.8696288708351958,,1.9016186017909957,,14936615,
2000-12-21,1.905173420906067,,1.9300543079823134,,1.8767380245398815,,1.8838468736314278,,13957993,
2000-12-22,1.9122819900512695,,1.9336085342038334,,1.9016186332308342,,1.905173142000415,,10208444,
2000-12-25,1.91939115524292,,1.937163193562375,,1.9158366458860279,,1.9193911552429197,,10286180,
2000-12-26,1.8909555673599243,,1.9264998098973007,,1.8838467188524488,,1.9193909613898255,,9146582,
2000-12-27,1.8945103883743286,,1.9087280890028206,,1.8838471976471403,,1.898064898275632,,5428273,
2000-12-28,1.9122819900512695,,1.922945177383398,,1.883846597847851,,1.8945097851799795,,9737336,
2000-12-29,1.926499843597412,,1.9300541831691669,,1.9122821463337525,,1.9193909949655823,,6507744,
2001-01-01,1.926499843597412,,1.9300541831691669,,1.9122821463337525,,1.9193909949655823,,0,
2001-01-02,1.9869248867034912,,1.9869248867034912,,1.937162783178998,,1.937162783178998,,14936880,
2001-01-03,2.033133029937744,,2.061568600343107,,1.990479928562238,,1.990479928562238,,22813227,
2001-01-04,1.997588038444519,,2.04024112401192,,1.9904791908499522,,2.0331322764173527,,13037426,
2001-01-05,1.9833711385726929,,1.9940344989846206,,1.9727079476491292,,1.9940344989846206,,7416978,
2001-01-08,2.065122365951538,,2.0828945713225093,,1.9691528298225789,,1.983370526324031,,21305598,
2001-01-09,2.06156849861145,,2.0900038981252607,,2.0437962891711434,,2.0651228388065013,,16940411,
2001-01-10,2.065122365951538,,2.0864489107037167,,2.0615680265703307,,2.0615680265703307,,12634050,
2001-01-11,2.0793402194976807,,2.086449068285311,,2.0437959755595276,,2.0651225219224196,,16139780,
2001-01-12,2.139765739440918,,2.1504290984653918,,2.0828949432793014,,2.0828949432793014,,30834216,
