Date,Close,High,Low,Open,Volume
2011-11-02,3.5306529998779297,3.5581092343989846,3.1523688127330787,3.1523688127330787,273249728
2011-11-03,3.5357377529144287,3.6028533477598477,3.424897297319708,3.5082826129078275,165777954
2011-11-04,3.548957586288452,3.645562610919373,3.470657234189592,3.52861950114739,121422043
2011-11-07,3.3252413272857666,3.4909953594155283,3.285581972826401,3.4909953594155283,93118192
2011-11-08,3.3364272117614746,3.4055760032907423,3.2916837725614547,3.2916837725614547,57333860
2011-11-09,3.378119468688965,3.4045591112938918,3.305920014386807,3.3415118832679163,52022086
2011-11-10,3.3354105949401855,3.445234459802667,3.2927003488360795,3.3303256333590006,60052956
2011-11-11,3.2428722381591797,3.353713551539385,3.196095398145868,3.3364263580802893,59119447
2011-11-14,3.3760855197906494,3.444217711480766,3.2693123286600043,3.2693123286600043,65386521
2011-11-15,3.4248971939086914,3.4309978716150167,3.3242246844694052,3.3557484084331124,50754737
2011-11-16,3.451335906982422,3.599802747748569,3.444217752807579,3.444217752807579,92211255
2011-11-17,3.6018359661102295,3.7187790821892035,3.5438736960264023,3.5753972018217044,97848133
2011-11-18,3.6292917728424072,3.691322180634163,3.518450227849697,3.538788311657061,79419136
2011-11-21,3.5499751567840576,3.6384445538053964,3.477775480487343,3.5896336320532334,49015244
2011-11-22,3.7065765857696533,3.729964459520758,3.5204846933931204,3.5499750043442218,75781999
2011-11-23,3.6059043407440186,3.7147118267113255,3.6059043407440186,3.677086323081872,47628081
2011-11-24,3.6099720001220703,3.6791207930178014,3.525570081666439,3.5448904727651893,44665719
2011-11-25,3.7248802185058594,3.829620433184485,3.6262420012313594,3.627258817509313,66760267
2011-11-28,3.614039182662964,3.7218298550172544,3.584549748605112,3.66081581454774,44331462
2011-11-29,3.5855660438537598,3.65064756424957,3.513366369631708,3.6404785217009046,45125652
2011-11-30,3.4259138107299805,3.6201404569993225,3.3221906318961656,3.5855660640547176,52938676
2011-12-01,3.389305353164673,3.5794647470872945,3.3587993230329936,3.519468403437475,47374111
2011-12-02,3.3455793857574463,3.3760854138376084,3.255075918325787,3.3374435358206402,28316442
2011-12-05,3.1849093437194824,3.3252412038148504,3.1849093437194824,3.2937177005282265,21223073
2011-12-06,3.2235524654388428,3.2367712981598142,3.1279640287660317,3.162538424618617,26131315
2011-12-07,3.349646806716919,3.3547308883616402,3.254058373640952,3.284565502876779,37731736
2011-12-08,3.396423816680908,3.4157450874172324,3.232704062978145,3.3038869279792364,33759207
2011-12-09,3.3750691413879395,3.420829177662258,3.3211741341852763,3.336427259662747,22501825
2011-12-12,3.3852381706237793,3.430998206704182,3.3394781345433766,3.3628668906919845,13062155
2011-12-13,3.2927000522613525,3.3750687682916,3.236770978588319,3.3557483794330287,19415613
2011-12-14,3.2845654487609863,3.338461332200179,3.254058320027788,3.2906670064759984,12071947
2011-12-15,3.2408390045166016,3.328291792736496,3.2154161810845157,3.2601596113022095,12883337
2011-12-16,3.396423816680908,3.396423816680908,3.2042312249039306,3.2540585265733286,20460943
2011-12-19,3.4604883193969727,3.4981136023394193,3.3435452053068864,3.376085526881745,27451309
2011-12-20,3.3974411487579346,3.536755543930089,3.3760855863322834,3.447268668260626,20571095
2011-12-21,3.265244960784912,3.422862921690636,3.2133831514252646,3.4218463253563236,19107863
2011-12-22,3.2062649726867676,3.254058196865592,3.0588149557935553,3.2032143039183696,18664633
2011-12-23,3.2062649726867676,3.2245687653498765,3.135081894950787,3.17779125770836,11168865
2011-12-26,3.152369499206543,3.242872971328666,3.152369499206543,3.1767748508089877,7250142
2011-12-27,2.837131977081299,3.1523692055638666,2.837131977081299,3.1371160821804573,24479975
2011-12-28,2.740528106689453,2.786288141203026,2.6500237542659293,2.7456121883899156,16964014
2011-12-29,2.7018847465515137,2.8015404239015393,2.7018847465515137,2.725273496704457,7556558
2011-12-30,2.786288261413574,2.7913723433333826,2.6998522703577295,2.713071983085748,10931143
2012-01-04,2.638838052749634,2.8249299551404006,2.638838052749634,2.806625941764566,7288372
2012-01-05,2.5117263793945312,2.628668595318663,2.3754620171412544,2.5635879623959945,23224900
2012-01-06,2.5473179817199707,2.5686724440096955,2.426307382552601,2.470034223183064,10375074
2012-01-09,2.6642608642578125,2.6673108732938107,2.463932654840047,2.522912399776879,16347009
2012-01-10,2.7659494876861572,2.7730676405018704,2.6469732023987453,2.654091355214458,21563726
2012-01-11,2.752729892730713,2.7944224351219646,2.725273656563004,2.7557805611996518,18043173
2012-01-12,2.7151050567626953,2.898146294414789,2.704936013580298,2.7557810095449904,18554018
2012-01-13,2.564605236053467,2.715105051337099,2.5422330771601462,2.7069703006914834,17313231
2012-01-16,2.43037486076355,2.5422330130414084,2.420205817857951,2.535114639018032,11408892
2012-01-17,2.5574865341186523,2.591043448474685,2.399867485041199,2.4293580143583355,12589178
2012-01-18,2.3154659271240234,2.6123993983710982,2.3022462147226355,2.592061311615948,18346986
2012-01-19,2.379530668258667,2.4202057388162115,2.2483512507654573,2.3154657440351554,15183171
2012-01-20,2.4283416271209717,2.472067367152437,2.379530705880521,2.3835981910058566,8173490
