Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2007-04-18,,27.19158172607422,,,28.076161914492992,,,26.8719429110073,,,27.578118918787553,,,38568629,
2007-04-19,,26.35902976989746,,,27.57811589089192,,,25.935323077494214,,,27.251044903876167,,,37582382,
2007-04-20,,27.422019958496094,,,27.65245812564697,,,26.425936696457224,,,26.425936696457224,,,28268880,
2007-04-23,,27.422019958496094,,,27.422019958496094,,,27.422019958496094,,,27.422019958496094,,,0,
2007-04-24,,27.96466636657715,,,29.72639783860719,,,27.726795953040764,,,28.626243631452656,,,35668522,
2007-04-25,,28.36606788635254,,,28.841808615036605,,,28.024129592065666,,,28.031561800359547,,,26623926,
2007-04-26,,29.139144897460938,,,29.40674973787018,,,28.38836433568633,,,28.618802467291648,,,31580064,
2007-04-27,,30.313629150390625,,,31.45838192238575,,,28.774904163420306,,,28.990475043011227,,,47804310,
2007-04-30,,30.960342407226562,,,31.859789816476415,,,29.659487731891634,,,30.008858202176214,,,40786783,
2007-05-03,,30.960342407226562,,,30.960342407226562,,,30.960342407226562,,,30.960342407226562,,,0,
2007-05-04,,30.960342407226562,,,30.960342407226562,,,30.960342407226562,,,30.960342407226562,,,0,
2007-05-08,,30.618396759033203,,,31.874652330771877,,,30.38796149416771,,,31.59218027783852,,,30133609,
2007-05-09,,30.395401000976562,,,30.990076911318752,,,29.58515418699833,,,30.40283604490245,,,30373565,
2007-05-10,,29.949392318725586,,,30.96777490881977,,,29.73382143278473,,,30.62583664289591,,,22886633,
2007-05-11,,29.154010772705078,,,29.956822420420266,,,28.618801117136297,,,29.956822420420266,,,43977986,
2007-05-14,,29.21347999572754,,,29.845325424296945,,,28.69313753562282,,,29.139146573843274,,,28243502,
2007-05-15,,28.261999130249023,,,29.570286095886186,,,28.172798455137894,,,29.28781681876121,,,27053104,
2007-05-16,,28.945880889892578,,,28.953315934940914,,,27.986967080293148,,,28.254569153617435,,,23129254,
2007-05-17,,29.057374954223633,,,29.22091186738311,,,28.641100464198594,,,28.91614033371916,,,27007101,
2007-05-18,,29.005348205566406,,,29.258085845239993,,,28.30660430088704,,,28.96818148942237,,,28873756,
2007-05-21,,29.139144897460938,,,29.666919535135765,,,28.24712970797617,,,28.24712970797617,,,31881877,
2007-05-22,,29.317546844482422,,,29.830457077826996,,,28.968176371684518,,,29.21347892340908,,,26477664,
2007-05-23,,29.473651885986328,,,29.808155111505496,,,28.99047614924365,,,29.3621489203878,,,27000747,
2007-05-24,,28.97561264038086,,,29.733825531716253,,,28.4701373794906,,,29.39931942735673,,,26973466,
2007-05-25,,29.012775421142578,,,29.406750484250484,,,28.938442001648053,,,29.064809381916383,,,27315102,
2007-05-28,,29.88248634338379,,,30.060887655583414,,,28.849236667011297,,,29.24320883078672,,,47555220,
2007-05-29,,29.71895980834961,,,30.120367154242025,,,29.421623239111266,,,30.038598676118898,,,29718339,
2007-05-30,,27.020612716674805,,,28.893844058446454,,,26.819911890447987,,,27.875461331771213,,,44012406,
2007-05-31,,27.503780364990234,,,28.098456130078695,,,26.24009259190368,,,26.909104599901774,,,33423859,
2007-06-01,,27.563257217407227,,,28.47757199857747,,,27.265917832274784,,,27.749093624205372,,,32383299,
2007-06-04,,25.2440128326416,,,27.578117279747268,,,25.1250776644973,,,27.481484405131205,,,28974424,
2007-06-05,,25.91303253173828,,,26.00966827035701,,,23.861396734503966,,,25.125085039229607,,,27730767,
2007-06-06,,25.496747970581055,,,26.381330857105674,,,25.370380607156285,,,26.083991547483684,,,24632452,
2007-06-07,,26.72327423095703,,,26.834774366836168,,,25.585953562648985,,,25.585953562648985,,,26695090,
2007-06-08,,26.56717300415039,,,26.834775038339714,,,26.165765699408766,,,26.834775038339714,,,15048687,
2007-06-11,,27.36998176574707,,,27.949790362803125,,,26.68610524979768,,,26.68610524979768,,,25032463,
2007-06-12,,27.36998176574707,,,27.36998176574707,,,27.36998176574707,,,27.36998176574707,,,0,
2007-06-13,,27.96466636657715,,,28.64854593222351,,,27.875465670410755,,,28.08360157334534,,,28123223,
2007-06-14,,27.97952651977539,,,28.626236365194266,,,27.526085272932423,,,27.96465926824828,,,18065950,
2007-06-15,,27.845726013183594,,,28.306602335412357,,,27.563256721591298,,,27.949793945416385,,,19849660,
2007-06-18,,30.343360900878906,,,30.454863852114922,,,28.328895421310772,,,28.51473178294557,,,57223696,
2007-06-19,,29.778425216674805,,,30.767073372209595,,,29.637187740428136,,,29.99399328167938,,,31668390,
2007-06-20,,29.815587997436523,,,31.361745138984734,,,29.362146795749453,,,29.756118997250287,,,39393530,
2007-06-21,,32.27605438232422,,,32.79639670487322,,,30.179820680191497,,,30.179820680191497,,,78894526,
2007-06-22,,32.29093551635742,,,33.234984876022374,,,31.874663747813898,,,32.25376879925729,,,56480092,
2007-06-25,,33.101173400878906,,,34.402027994175455,,,31.88952230706775,,,32.5882660392088,,,56054314,
2007-06-26,,32.26862716674805,,,33.07887385320718,,,31.44351323041541,,,32.33552837335983,,,33133705,
2007-06-27,,33.383644104003906,,,33.71071508174183,,,32.119956269683506,,,32.26119372023682,,,28689369,
2007-06-28,,31.837495803833008,,,33.67355764570227,,,31.681391061006046,,,33.227551386410305,,,23734123,
2007-06-29,,30.558931350708008,,,31.882085320381762,,,30.46973069229932,,,31.220508335544885,,,25617086,
2007-07-02,,30.767778396606445,,,31.088509405094243,,,29.79812776771829,,,30.133776828383137,,,11710618,
2007-07-03,,31.342121124267578,,,31.923911127865416,,,30.805082446898204,,,30.954260173426196,,,7865501,
2007-07-04,,30.447053909301758,,,31.498752627753905,,,30.29041859588568,,,31.401786690498565,,,6967783,
2007-07-05,,29.298389434814453,,,30.320254894170873,,,29.276013774281793,,,30.223288956315766,,,11810785,
2007-07-06,,31.23769187927246,,,31.327197360754216,,,29.402811014264753,,,29.462483232137895,,,15351980,
2007-07-09,,32.90847396850586,,,33.31125290100394,,,31.252609766004767,,,31.550962317785316,,,21388011,
2007-07-10,,33.10240936279297,,,34.01238801496037,,,32.61012489675872,,,32.953231648319026,,,22742615,
2007-07-11,,32.95323181152344,,,33.191915017732555,,,32.43857168163407,,,32.96814986757754,,,9079671,
2007-07-12,,34.43754959106445,,,34.445010043222,,,32.826436209821594,,,33.19192154166324,,,20015804,
2007-07-13,,34.706058502197266,,,36.06357016219445,,,34.49721142999091,,,34.49721142999091,,,20048821,
2007-07-16,,34.952205657958984,,,36.32463551084552,,,34.53450862609673,,,34.68368634071384,,,14732656,
2007-07-17,,35.04170608520508,,,35.444485002872774,,,33.460429367539994,,,35.05662413904401,,,14325524,
2007-07-18,,36.697566986083984,,,37.14509714572156,,,34.38532024041689,,,34.79555953963325,,,24379800,
2007-07-19,,35.392276763916016,,,36.548399021025695,,,35.04917002741371,,,36.25004360517179,,,20679469,
2007-07-20,,36.824371337890625,,,37.30919811684568,,,35.414648006747264,,,35.56382569606634,,,20183631,
2007-07-23,,36.533477783203125,,,37.28682386221125,,,35.42956739323228,,,36.99592607669667,,,52919943,
2007-07-24,,35.81743240356445,,,36.5633181191439,,,35.28039377784223,,,36.5633181191439,,,33832733,
2007-07-25,,36.11577606201172,,,36.17544827027659,,,34.9149027466199,,,35.82488116003921,,,34446803,
2007-07-26,,35.586204528808594,,,36.32463259189462,,,35.280391518815556,,,36.21274860359043,,,17742266,
2007-07-27,,35.0566291809082,,,35.496701873800816,,,34.75827375187556,,,35.0566291809082,,,24211596,
2007-07-30,,36.18291473388672,,,36.25004456195927,,,34.98204112443265,,,35.50415884796564,,,26186544,
2007-07-31,,35.966609954833984,,,36.30971669958673,,,34.98204104230026,,,35.98898561569624,,,22000047,
2007-08-01,,35.15359115600586,,,36.652820046693044,,,35.05662522571101,,,36.25004111654022,,,29835558,
2007-08-02,,35.578739166259766,,,36.1754470013401,,,34.80301755799163,,,35.42956149615783,,,23030650,
2007-08-03,,38.0252571105957,,,38.17443483718213,,,35.65334007838975,,,36.093412806889056,,,51893914,
2007-08-06,,37.57026290893555,,,38.33106668455679,,,37.20478049962414,,,38.196807027369026,,,36697218,
2007-08-07,,36.51856231689453,,,37.95066430626016,,,36.167997981090714,,,37.66722695033803,,,34293006,
2007-08-08,,35.80250549316406,,,36.615520835884425,,,35.280385052323254,,,35.96660122051253,,,32622641,
2007-08-09,,36.548397064208984,,,37.57025961400626,,,35.80251140983737,,,35.80251140983737,,,28020171,
2007-08-10,,35.81743240356445,,,36.69757777557446,,,35.43702909523514,,,36.391764746000014,,,25988383,
2007-08-13,,37.25698471069336,,,38.01778833190165,,,35.877094701955,,,36.45888738013054,,,37279657,
2007-08-14,,38.405662536621094,,,38.82335677930118,,,36.75725269425028,,,37.65977670860252,,,39648421,
2007-08-15,,38.07746124267578,,,39.00236068554189,,,37.29428189200917,,,38.36835618618099,,,30252070,
2007-08-16,,36.37684631347656,,,37.81640595726094,,,36.02627912028019,,,37.59264081397039,,,29212474,
2007-08-17,,35.31023406982422,,,36.92134729240702,,,35.13122022494678,,,36.138167767391366,,,26610699,
2007-08-20,,36.451438903808594,,,36.83184226202286,,,35.653341311104704,,,36.09341405481953,,,20128792,
2007-08-21,,36.62297821044922,,,37.40616028948125,,,36.4365068288373,,,36.8467461446455,,,23363088,
2007-08-22,,36.57077407836914,,,37.06305851468159,,,36.16053752233011,,,36.36192699791176,,,21043195,
2007-08-23,,36.578243255615234,,,37.10036392665724,,,36.175464208354654,,,36.80946605119432,,,23214891,
2007-08-24,,37.286827087402344,,,38.01779472593394,,,36.578235109181186,,,36.60061076949163,,,29918936,
2007-08-27,,38.032711029052734,,,38.7114668653704,,,37.53296615762765,,,38.04016863370326,,,34366859,
2007-08-28,,41.836727142333984,,,41.836727142333984,,,37.59263872482137,,,38.651795005355595,,,70190788,
2007-08-29,,42.01573944091797,,,43.91774725267361,,,41.023710174575385,,,41.023710174575385,,,62821269,
2007-08-30,,41.77704620361328,,,42.8884168665336,,,41.023703089727796,,,42.515474111172445,,,28670269,
2007-08-31,,42.008277893066406,,,42.55277405425678,,,41.30714643454616,,,41.76959472227961,,,17961325,
2007-09-03,,41.829261779785156,,,42.851124156546,,,41.54582448242779,,,42.00827271313798,,,22407059,
2007-09-04,,40.307655334472656,,,41.806884020531946,,,40.27781922994224,,,41.806884020531946,,,23713792,
2007-09-05,,40.27783203125,,,40.76265892531309,,,39.39022897932403,,,40.19578414037824,,,15769327,
2007-09-06,,41.32951736450195,,,41.993355035142,,,40.292736926506606,,,40.57617422638834,,,18863406,
2007-09-07,,40.21070098876953,,,41.76214472687683,,,39.86759422391716,,,40.97896240687994,,,17425610,
2007-09-10,,40.098812103271484,,,40.35241334321506,,,39.09186759353175,,,39.19629113139182,,,12560438,
2007-09-11,,38.71147155761719,,,41.29969317492525,,,38.60704516255626,,,40.05406533836028,,,21108512,
2007-09-12,,39.33055114746094,,,39.82283557722214,,,38.592125925483145,,,38.7114675192032,,,14783503,
2007-09-13,,39.83775329589844,,,40.165941964526866,,,39.09932523482446,,,39.33055081553668,,,18581710,
2007-09-14,,39.73332595825195,,,40.16593812346755,,,38.69654543720686,,,39.979466724852884,,,15942132,
2007-09-17,,41.053550720214844,,,42.15000079401963,,,39.904886028297234,,,39.904886028297234,,,23619578,
2007-09-18,,40.85215759277344,,,41.46378360115403,,,40.14356565272432,,,41.45632599656166,,,11531771,
2007-09-19,,41.821807861328125,,,42.806376684485194,,,41.1728881472764,,,41.247475573598514,,,21547416,
2007-09-20,,43.142024993896484,,,44.28322909837302,,,41.85910079857581,,,41.9560667272595,,,23185107,
2007-09-21,,42.47819137573242,,,43.54480815917138,,,42.261883838877665,,,42.709414122765715,,,12148060,
2007-09-24,,42.120174407958984,,,42.9630233607766,,,41.37428856596405,,,42.51549299371112,,,10547161,
2007-09-25,,44.119136810302734,,,44.93960987740215,,,42.45580932671945,,,42.51548154376634,,,28460503,
2007-09-26,,43.33595275878906,,,45.08878564770282,,,43.11218764508223,,,44.12659252890286,,,14955113,
2007-09-27,,43.55226516723633,,,43.78349075642809,,,42.4334366275252,,,43.350875688648955,,,10537630,
2007-09-28,,46.55073165893555,,,47.47563128290712,,,44.38020414162068,,,44.38020414162068,,,29500201,
2007-10-08,,50.57849884033203,,,51.205045680250365,,,47.73667663067204,,,48.99722506896042,,,38643576,
2007-10-09,,50.712764739990234,,,51.95839812470252,,,49.88483119707714,,,50.34728235773996,,,22142988,
2007-10-10,,50.041465759277344,,,51.54069751612042,,,49.884830454928945,,,51.354226102754815,,,17020773,
2007-10-11,,53.047393798828125,,,54.06925358056738,,,49.58648455609287,,,50.571053466687275,,,25502493,
2007-10-12,,53.084678649902344,,,54.48694726915174,,,50.77989479650226,,,53.778352509881586,,,27407275,
2007-10-15,,53.34573745727539,,,54.29301538887869,,,52.12248548612532,,,53.7037650615744,,,16491696,
2007-10-16,,53.703765869140625,,,54.225883538828285,,,52.67444573861818,,,53.42778613478812,,,14147776,
2007-10-17,,51.607826232910156,,,53.85293778067102,,,51.46610614859269,,,53.55458809465284,,,17440825,
2007-10-18,,50.7053108215332,,,54.11400813747323,,,50.347283192718514,,,52.584940223506,,,19680609,
2007-10-19,,50.47408676147461,,,52.06282703288754,,,49.81770935759193,,,51.57800016278192,,,11817233,
2007-10-22,,50.004173278808594,,,50.94399076525413,,,48.490026361602624,,,49.377626390959655,,,9960214,
2007-10-23,,51.44374084472656,,,51.46611650661568,,,49.90721802800294,,,49.90721802800294,,,13731151,
2007-10-24,,52.92803955078125,,,54.442186352710586,,,51.80175074272997,,,51.83904729762348,,,20680541,
2007-10-25,,51.63020324707031,,,54.37506254141946,,,50.34727907711883,,,52.58493592499077,,,17358060,
2007-10-26,,52.47305679321289,,,53.509837439944306,,,50.05638876758375,,,50.72022657187491,,,11684815,
2007-10-29,,56.0010986328125,,,56.172649153709166,,,52.01061135353904,,,52.69682481843807,,,16838861,
2007-10-30,,55.956329345703125,,,56.597791349751155,,,54.41234654308867,,,55.1955286172988,,,12878658,
2007-10-31,,55.63561248779297,,,56.6723988621543,,,54.897187226811354,,,56.426255211608314,,,9281123,
2007-11-01,,54.48695755004883,,,56.31437540274951,,,54.44966098543993,,,55.63561662333356,,,8416552,
2007-11-02,,52.65952682495117,,,54.278097352676575,,,52.21199656396269,,,53.55459303758414,,,10269439,
2007-11-05,,50.7053108215332,,,52.86091997260599,,,50.23539920304792,,,52.02552596580913,,,11551046,
2007-11-06,,49.690914154052734,,,50.869409395748356,,,49.22846290839791,,,50.496466494927155,,,10651543,
2007-11-07,,48.84805679321289,,,50.72023164282456,,,46.91621540774407,,,50.01164244760662,,,11768762,
2007-11-08,,45.67058181762695,,,48.18421587110742,,,45.57361587834681,,,48.18421587110742,,,12922757,
2007-11-09,,46.326969146728516,,,47.42342222236763,,,44.961996718253005,,,45.49903542392581,,,13434015,
2007-11-12,,45.99131393432617,,,46.75957532465771,,,44.75314373805317,,,44.97690888767778,,,11605712,
2007-11-13,,44.7829704284668,,,47.73667661088678,,,44.29068606473014,,,46.468670569344575,,,14714942,
2007-11-14,,48.460201263427734,,,48.475116475516145,,,45.49903373138801,,,46.2225438668021,,,16313109,
2007-11-15,,48.55716323852539,,,50.15335835571594,,,46.998261841344934,,,48.020124565329155,,,15107255,
2007-11-16,,48.74363327026367,,,49.51189469243873,,,47.289158314753294,,,47.71431297026069,,,6615890,
2007-11-19,,46.73719024658203,,,49.377623032677505,,,46.319493298200534,,,49.00468024333506,,,10554990,
2007-11-20,,46.81924057006836,,,47.21455903699174,,,45.1260798762475,,,46.028600790893776,,,11381958,
2007-11-21,,45.812294006347656,,,47.11013625385465,,,45.50648101201094,,,46.901289188062115,,,6275282,
2007-11-22,,42.5975341796875,,,45.46173547546229,,,42.38868708734117,,,44.81281569186601,,,14058379,
2007-11-23,,42.92572021484375,,,43.38816853867359,,,41.18034761390034,,,42.20967064659211,,,9783579,
2007-11-26,,41.62787628173828,,,43.99233226351764,,,41.60549777895765,,,43.64176512167451,,,8647223,
2007-11-27,,39.91233825683594,,,41.96352371094069,,,39.90488065258344,,,41.28476791085005,,,10818733,
2007-11-28,,39.45735549926758,,,40.65077150627464,,,39.15154246963901,,,39.979473224003044,,,8255916,
2007-11-29,,42.09032440185547,,,42.463267199784134,,,39.94217308909458,,,40.33749438972183,,,16124132,
2007-11-30,,40.89691162109375,,,42.32901070564174,,,40.65076799044009,,,41.97844353907245,,,9926030,
2007-12-03,,42.75416946411133,,,43.09727621420881,,,40.66569000636495,,,40.949127378124196,,,10915856,
2007-12-04,,43.373252868652344,,,44.529375088620405,,,42.36630550649072,,,42.66466091275965,,,10939810,
2007-12-05,,44.357818603515625,,,44.72330096287419,,,42.96301044951672,,,43.37324981559159,,,8083287,
2007-12-06,,44.60396194458008,,,44.96198672030711,,,44.45478424336182,,,44.45478424336182,,,7096732,
2007-12-07,,45.111167907714844,,,45.70787591337347,,,44.60396539157297,,,44.60396539157297,,,3567372,
2007-12-10,,45.53632736206055,,,46.15541393965828,,,43.634319147762255,,,44.00726204646108,,,8416331,
2007-12-11,,44.29814147949219,,,45.94654782937643,,,43.26136104083492,,,45.83466670629492,,,11853101,
2007-12-12,,42.77653503417969,,,44.18626110979393,,,42.4931005746119,,,44.18626110979393,,,16058286,
2007-12-13,,42.43343734741211,,,43.6939860112153,,,42.217129809852864,,,42.77654408919894,,,8319627,
2007-12-14,,43.87299728393555,,,43.91775145090404,,,41.76959980699525,,,42.12762460675869,,,7048004,
2007-12-17,,40.83723831176758,,,43.78348712433054,,,40.710439120209884,,,43.78348712433054,,,16608528,
2007-12-18,,40.993873596191406,,,41.80688904778084,,,40.12864637805908,,,40.72535431378347,,,6690028,
2007-12-19,,42.2395133972168,,,42.6646680730392,,,41.21764780871237,,,41.84419199076569,,,7756633,
2007-12-20,,42.75416946411133,,,42.94064089507668,,,42.075413569210546,,,42.81384168777779,,,5855167,
2007-12-21,,43.70889663696289,,,44.29814696561503,,,42.590068195620894,,,42.590068195620894,,,8808804,
2007-12-24,,44.887393951416016,,,45.349842209372824,,,43.634305962806636,,,44.00724874881353,,,12434151,
2007-12-25,,43.57463836669922,,,44.96198613284469,,,43.261367759029184,,,44.46224411242022,,,15378412,
2007-12-26,,42.91080093383789,,,43.96996004627767,,,41.769596789209096,,,43.522426944910784,,,19779327,
2007-12-27,,44.02217102050781,,,44.081840392416886,,,42.03065487280593,,,42.92571821406539,,,16704124,
2007-12-28,,43.21662139892578,,,44.00726135608212,,,42.86605701447188,,,44.00726135608212,,,12995994,
2008-01-02,,42.127628326416016,,,43.261375048435106,,,41.9784506020109,,,43.261375048435106,,,19400621,
2008-01-03,,41.38920593261719,,,41.84419389855502,,,40.352422239493116,,,41.84419389855502,,,29637950,
2008-01-04,,42.26933670043945,,,42.29917280810458,,,41.24747419819548,,,41.43394560311077,,,20370801,
2008-01-07,,41.69501495361328,,,42.59007558573303,,,41.37428385048331,,,41.76960239118048,,,21615837,
2008-01-08,,43.35832595825195,,,43.9923275104242,,,41.74721335317687,,,41.74721335317687,,,37663544,
2008-01-09,,42.56769561767578,,,43.276287584201306,,,42.06795357680364,,,43.2613695291312,,,52071848,
2008-01-10,,43.58955764770508,,,43.61939375746404,,,42.067953039262406,,,43.00031012926974,,,56485029,
2008-01-11,,43.865543365478516,,,45.260348965283235,,,43.634317751366716,,,44.141520304991786,,,64361991,
2008-01-14,,43.98487091064453,,,44.827719516581524,,,43.8580688901208,,,44.320517125141606,,,31516974,
2008-01-15,,42.71687316894531,,,44.081842481662754,,,42.515483694217544,,,44.081842481662754,,,29957690,
2008-01-16,,40.82232666015625,,,42.10525105764733,,,40.79249054734755,,,42.10525105764733,,,39222247,
2008-01-17,,39.778076171875,,,40.799938538213155,,,38.04016154344663,,,40.27781810482585,,,35389999,
2008-01-18,,39.42005920410156,,,40.262910865253694,,,38.71147004564094,,,39.60653063429188,,,23162886,
2008-01-21,,35.966609954833984,,,39.79300161000125,,,35.76522047108915,,,39.554318409709936,,,33371450,
2008-01-22,,32.37144470214844,,,35.42957532928131,,,32.37144470214844,,,35.42957532928131,,,39678876,
2008-01-23,,33.199371337890625,,,33.564856583746916,,,31.32719947816379,,,33.191913732816396,,,40085836,
2008-01-24,,33.020355224609375,,,33.8930399942329,,,31.364488313638336,,,33.86320673325013,,,31026599,
2008-01-25,,34.012386322021484,,,34.6836845810768,,,32.065627061417295,,,32.75929813533698,,,30224495,
2008-01-28,,30.611154556274414,,,33.19191879547032,,,30.611154556274414,,,33.162082679966325,,,28083757,
2008-01-29,,31.14818572998047,,,31.849320112365234,,,30.34263064967374,,,30.5141840200601,,,18948068,
2008-01-30,,29.26110076904297,,,31.46892214293259,,,28.351119145950793,,,31.32720485955292,,,30701009,
